InternalId,EpsgNbr,EsriNbr,OracleNbr,MapInfoNbr,OemNbr,Oracle9Nbr,CsMapNbr,CsMapName,CtmxName,AdskName,EpsgName,EsriName,OracleName,MapInfoName,OemName,GeoToolsName,OcrName,OgcName,GeoTiffName,Oracle9Name,LegacyName,CnvrsnName,CnvrsnComment,MaintenanceComment,Quality,UserFlag,RfcnQualifier
100104868,0,104868,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Waupaca,,,,,,,,,,,,,0,0,0
100104869,0,104869,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Waushara,,,,,,,,,,,,,0,0,0
100104870,0,104870,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Winnebago,,,,,,,,,,,,,0,0,0
100104871,0,104871,0,0,0,0,,LL-HPGN,HARN.LL,LL-HPGN,NAD83(HARN),GCS_NAD_1983_HARN_Adj_WI_Wood,,,,,,,,,,,,,0,0,0
202000004,0,0,2000004,0,0,0,,,,,,,South American 1969,,,,,,,,,,,,0,0,0
202000006,0,0,2000006,0,0,0,,,,,,,NAD 83 (Continental US),,,,,,,,,,,,0,0,0
202000007,0,0,2000007,0,0,0,,,,,,,NAD 27 (Continental US),,,,,,,,,,,,0,0,0
202000008,0,0,2000008,0,0,0,,,,,,,NTF (Paris meridian),,,,,,,,,,,,0,0,0
202000009,0,0,2000009,0,0,0,,,,,,,NAD 27 (Michigan),,,,,,,,,,,,0,0,0
202000010,0,0,2000010,0,0,0,,,,,,,NAD 27 (Canada),,,,,,,,,,,,0,0,0
202000011,0,0,2000011,0,0,0,,,,,,,NAD 27 (Alaska),,,,,,,,,,,,0,0,0
202000012,0,0,2000012,0,0,0,,,,,,,Geodetic Datum of Australia 1994,,,,,,,,,,,,0,0,0
202000013,0,0,2000013,0,0,0,,,,,,,Geodetic Datum 1949,,,,,,,,,,,,0,0,0
202000014,0,0,2000014,0,0,0,,,,,,,European 1950,,,,,,,,,,,,0,0,0
202000015,0,0,2000015,0,0,0,,,,,,,ETRS 89,,,,,,,,,,,,0,0,0
202000017,0,0,2000017,0,0,0,,,,,,,Australian Geodetic 1984,,,,,,,,,,,,0,0,0
202000018,0,0,2000018,0,0,0,,,,,,,Australian Geodetic 1966,,,,,,,,,,,,0,0,0
202000020,0,0,2000020,0,0,0,,,,,,,RT 90 (Sweden),,,,,,,,,,,,0,0,0
202000021,0,0,2000021,0,0,0,,,,,,,Ordnance Survey Great Brit,,,,,,,,,,,,0,0,0
202000022,0,0,2000022,0,0,0,,,,,,,Netherlands Bessel,,,,,,,,,,,,0,0,0
202000023,0,0,2000023,0,0,0,,,,,,,NAD 83,,,,,,,,,,,,0,0,0
202000024,0,0,2000024,0,0,0,,,,,,,Melrica 1973 (D73),,,,,,,,,,,,0,0,0
202000025,0,0,2000025,0,0,0,,,,,,,Lisboa (DLx),,,,,,,,,,,,0,0,0
202000026,0,0,2000026,0,0,0,,,,,,,Ireland 1965,,,,,,,,,,,,0,0,0
202000027,0,0,2000027,0,0,0,,,,,,,European 1950 (Denmark),,,,,,,,,,,,0,0,0
202000028,0,0,2000028,0,0,0,,,,,,,NAD 83 (Alaska),,,,,,,,,,,,0,0,0
202000029,0,0,2000029,0,0,0,,,,,,,CH 1903 (Switzerland),,,,,,,,,,,,0,0,0
202000030,0,0,2000030,0,0,0,,,,,,,Belgium Hayford,,,,,,,,,,,,0,0,0
202000067,0,0,2000067,0,0,0,,,,,,,TWD67,,,,,,,,,,,,0,0,0
202000097,0,0,2000097,0,0,0,,,,,,,TWD97,,,,,,,,,,,,0,0,0
0,0,0,0,0,0,0,,,,INDIAN.LL,,,,,,,,,,"Longitude / Latitude (Indian for Bangladesh, India, Nepal)",,,,,,,
0,0,0,0,0,0,0,,,,INDIANTV.LL,,,,,,,,,,"Longitude / Latitude (Indian for Thailand, Vietnam)",,,,,,,
0,0,0,0,0,0,0,,,,LUZON-MI.LL,,,,,,,,,,Longitude / Latitude (Luzon for Mindanao Island),,,,,,,
0,0,0,0,0,0,0,,,,NAD27-CZ.LL,,,,,,,,,,Longitude / Latitude (NAD 27 for Canal Zone),,,,,,,
0,0,0,0,0,0,0,,,,NAD27-CB.LL,,,,,,,,,,Longitude / Latitude (NAD 27 for Carribbean)|Longitude / Latitude (NAD 27 for Cuba),,,,,,,
0,0,0,0,0,0,0,,,,NAD27-CA.LL,,,,,,,,,,Longitude / Latitude (NAD 27 for Central America),,,,,,,
0,0,0,0,0,0,0,,,,NAD27-GR.LL,,,,,,,,,,Longitude / Latitude (NAD 27 for Greenland),,,,,,,
0,0,0,0,0,0,0,,,,NAD27-MX.LL,,,,,,,,,,Longitude / Latitude (NAD 27 for Mexico),,,,,,,
0,0,0,0,0,0,0,,,,BAHAMAS.LL,,,,,,,,,,Longitude / Latitude (NAD 27 for Bahamas),,,,,,,
0,0,0,0,0,0,0,,,,BAH-SAN.LL,,,,,,,,,,Longitude / Latitude (NAD 27 for San Salvador Island),,,,,,,
0,0,0,0,0,0,0,,,,SANTO.LL,,,,,,,,,,Longitude / Latitude (Santo DOS),,,,,,,
0,0,37206,0,0,0,0,0,OMAN.LL,,OMAN.LL,,GCS_Oman,,,,,,,,,,,"The ESRI name used in these entries is superficial.  It was added so that a conversion to, and than from, ESRI WKT will produce the same CS-MAP name.  This was considered necessary as the CS-MAP OMAN datum definition uses the DMA multiple regression technique which is different.  Otherwise, we would just use the Fahud datum.",,,,
0,0,0,0,0,0,0,,WAKE.LL,,WAKE.LL,,GCS_Wake_Eniwetok_1960,,,,,,,,,,,,,0,0,0
0,0,0,0,0,0,0,0,LL-ED50,,LL-ED50,,LL-ED50,LL-ED50,,,,,,,,,,"The ESRI name used in these entries is superficial.  It was added so that a conversion to, and than from, ESRI WKT will produce the same CS-MAP name.  While the results obtained without this entry are numerically correct. The addition of this entry produces more cosmetically pleasing results. ",,,,
0,0,0,0,0,0,0,0,LL-NTF,,LL-NTF,,LL-NTF,,,,,,,,,,,"The ESRI name used in these entries is superficial.  It was added so that a conversion to, and than from, ESRI WKT will produce the same CS-MAP name.  While the results obtained without this entry are numerically correct. The addition of this entry produces more cosmetically pleasing results. ",,,,
0,0,0,0,0,0,0,0,LL-OSGB-7P,,LL-OSGB-7P,,LL-OSGB-7P,LL-OSGB-7P,,,,,,,,,,"The ESRI name used in these entries is superficial.  It was added so that a conversion to, and than from, ESRI WKT will produce the same CS-MAP name.  While the results obtained without this entry are numerically correct. The addition of this entry produces more cosmetically pleasing results. ",,,,
0,0,0,0,0,0,0,0,LLSA69,,LLSA69,,LLSA69,,,,,,,,,,,"The ESRI name used in these entries is superficial.  It was added so that a conversion to, and than from, ESRI WKT will produce the same CS-MAP name.  While the results obtained without this entry are numerically correct. The addition of this entry produces more cosmetically pleasing results. ",,,,
0,0,0,0,0,0,0,0,LL-SJTSK,,LL-SJTSK,,__LL-SJTSK,__LL-SJTSK,,,,,,,,,,"The ESRI name used in these entries is superficial.  It was added so that a conversion to, and than from, ESRI WKT will produce the same CS-MAP name.  While the results obtained without this entry are numerically correct. The addition of this entry produces more cosmetically pleasing results. ",,,,
0,0,0,0,0,0,0,0,LL-SJTSK95,,LL-SJTSK95,,__LL-SJTSK95,__LL-SJTSK95,,,,,,,,,,"The ESRI name used in these entries is superficial.  It was added so that a conversion to, and than from, ESRI WKT will produce the same CS-MAP name.  While the results obtained without this entry are numerically correct. The addition of this entry produces more cosmetically pleasing results. ",,,,
0,0,0,0,0,0,0,0,TMBLI-B.LL,,TMBLI-B.LL,,TMBLI-B.LL,TMBLI-B.LL,,,,,,,TMBLI-B.LL,,,"The ESRI name used in these entries is superficial.  It was added so that a conversion to, and than from, ESRI WKT will produce the same CS-MAP name.  While the results obtained without this entry are numerically correct. The addition of this entry produces more cosmetically pleasing results. ",,,,
0,0,0,0,0,0,0,0,WORLD-LL,,WORLD-LL,,WORLD-LL,WORLD-LL,,,,,,,,,,"The ESRI name used in these entries is superficial.  It was added so that a conversion to, and than from, ESRI WKT will produce the same CS-MAP name.  While the results obtained without this entry are numerically correct. The addition of this entry produces more cosmetically pleasing results. ",,,,
0,0,0,0,0,0,0,0,WPLL27,,WPLL27,,gcs_WPLL27,,,,,,,,,,,"The ESRI name used in these entries is superficial.  These definitions should be converted to, and from, WKT using the AXIS capability of WKT.  Since this was not the case, these superfluous names were invented in an attempt to get these definitions to convert to and from WKT.  This issue should be addressed and these entries removed. ",,,,
0,0,0,0,0,0,0,0,WPLL83,,WPLL83,,gcs_WPLL83,,,,,,,,,,,"The ESRI name used in these entries is superficial.  These definitions should be converted to, and from, WKT using the AXIS capability of WKT.  Since this was not the case, these superfluous names were invented in an attempt to get these definitions to convert to and from WKT.  This issue should be addressed and these entries removed. ",,,,
0,0,0,0,0,0,0,0,WPLL84,,WPLL84,,gcs_WPLL84,,,,,,,,,,,"The ESRI name used in these entries is superficial.  These definitions should be converted to, and from, WKT using the AXIS capability of WKT.  Since this was not the case, these superfluous names were invented in an attempt to get these definitions to convert to and from WKT.  This issue should be addressed and these entries removed. ",,,,
0,0,0,0,0,0,0,0,LL27-WP,,LL27-WP,,gcs_LL27_WP,,,,,,,,,,,"The ESRI name used in these entries is superficial.  These definitions should be converted to, and from, WKT using the AXIS capability of WKT.  Since this was not the case, these superfluous names were invented in an attempt to get these definitions to convert to and from WKT.  This issue should be addressed and these entries removed. ",,,,
0,0,0,0,0,0,0,0,LL83-WP,,LL83-WP,,gcs_LL83_WP,,,,,,,,,,,"The ESRI name used in these entries is superficial.  These definitions should be converted to, and from, WKT using the AXIS capability of WKT.  Since this was not the case, these superfluous names were invented in an attempt to get these definitions to convert to and from WKT.  This issue should be addressed and these entries removed. ",,,,
0,0,0,0,0,0,0,0,LL84-WP,,LL84-WP,,gcs_LL84_WP,,,,,,,,,,,"The ESRI name used in these entries is superficial.  These definitions should be converted to, and from, WKT using the AXIS capability of WKT.  Since this was not the case, these superfluous names were invented in an attempt to get these definitions to convert to and from WKT.  This issue should be addressed and these entries removed. ",,,,
