SeqNbr,EpsgNbr,EsriNbr,OracleNbr,MapInfoNbr,OemNbr,Oracle9Nbr,CsMapNbr,CsMapName,CtmxName,AdskName,EpsgName,EsriName,OracleName,MapInfoName,OemName,GeoToolsName,OcrName,OgcName,GeoTiffName,Oracle9Name,LegacyName,CnvrsnName,CnvrsnComment,MaintenanceComment,Quality,UserFlag,RfcnQualifier
39800,6803,0,0,0,0,0,,,Lisbon1937.Lisbon,,Lisbon 1937 (Lisbon),,Lisbon 1937 (Lisbon) (EPSG ID 6803),,,Lisbon 1937 (Lisbon),,,,,,,,,0,0,0
39900,6804,0,0,0,0,0,,,Makassar.Jakarta,,Makassar (Jakarta),,Makassar (Jakarta) (EPSG ID 6804),,,Makassar (Jakarta),,,,,,,,,0,0,0
40000,6805,0,0,0,0,0,,,MGI.Ferro,MGI-AT/F,Militar-Geographische Institut (Ferro),,Militar-Geographische Institut (Ferro) (EPSG ID 6805),,,Militar-Geographische Institut (Ferro),,,,,,,,,0,0,0
40100,6806,0,0,0,0,0,,,MonteMario.Rome,,Monte Mario (Rome),,Monte Mario (Rome) (EPSG ID 6806),,,Monte Mario (Rome),,,,,,,,,0,0,0
40200,6807,0,0,0,0,0,,,NTF.Paris,,Nouvelle Triangulation Francaise (Paris),,Nouvelle Triangulation Francaise (Paris) (EPSG ID 6807),,,Nouvelle Triangulation Francaise (Paris),,,,,,,,,0,0,0
40300,6808,0,0,0,0,0,,,Padang1884.Jakarta,,Padang 1884 (Jakarta),,Padang 1884 (Jakarta) (EPSG ID 6808),,,Padang 1884 (Jakarta),,,,,,,,,0,0,0
40400,6809,0,0,0,0,0,,,RNB1950.Brussels,,Reseau National Belge 1950 (Brussels),D_Belge_1950_Brussels,Reseau National Belge 1950 (Brussels) (EPSG ID 6809),,,Reseau National Belge 1950 (Brussels),,,,,,,,,0,0,0
40500,6810,0,0,0,0,0,,,Tananarive1925.Paris,,Tananarive 1925 (Paris),,Tananarive 1925 (Paris) (EPSG ID 6810),,,Tananarive 1925 (Paris),,,,,,,,,0,0,0
40600,6811,0,0,0,0,0,,,Voirol1875.Paris,,Voirol 1875 (Paris),,Voirol 1875 (Paris) (EPSG ID 6811),,,Voirol 1875 (Paris),,,,,,,,,0,0,0
40700,6813,0,0,0,0,0,,,Batavia.Jakarta,,Batavia (Jakarta),,Batavia (Jakarta) (EPSG ID 6813),,,Batavia (Jakarta),,,,,,,,,0,0,0
40800,6814,0,0,0,0,0,,,Stockholm.1938,,Stockholm 1938 (Stockholm),,Stockholm 1938 (Stockholm) (EPSG ID 6814),,,Stockholm 1938 (Stockholm),,,,,,,,,0,0,0
40900,6815,0,0,0,0,0,,,,,Greek (Athens),,Greek (Athens) (EPSG ID 6815),,,Greek (Athens),,,,,,,,,0,0,0
41000,6816,0,0,0,0,0,,,Carthage.Paris,,Carthage (Paris),,Carthage (Paris) (EPSG ID 6816),,,Carthage (Paris),,,,,,,,,0,0,0
41100,6817,0,0,0,0,0,,,NGO1948.Oslo,,NGO 1948 (Oslo),,NGO 1948 (Oslo) (EPSG ID 6817),,,NGO 1948 (Oslo),,,,,,,,,0,0,0
41200,6818,0,0,0,0,0,,,S-JTSK.Ferro,,S-JTSK (Ferro),,S-JTSK (Ferro) (EPSG ID 6818),,,S-JTSK (Ferro),,,,,,,,,0,0,0
41300,6819,0,0,0,0,0,,,NordSahara1959.Paris,,Nord Sahara 1959 (Paris),,Nord Sahara 1959 (Paris) (EPSG ID 6819),,,Nord Sahara 1959 (Paris),,,,,,,,,0,0,0
41400,6820,0,0,0,0,0,,,GunungSegara.Jakarta,,Gunung Segara (Jakarta),,Gunung Segara (Jakarta) (EPSG ID 6820),,,Gunung Segara (Jakarta),,,,,,,,,0,0,0
41500,6821,0,0,0,0,0,,,Voirol1879.Paris,,Voirol 1879 (Paris),,Voirol 1879 (Paris) (EPSG ID 6821),,,,,,,,,,,,0,0,0
41600,6901,0,0,0,0,0,,,ATF.Paris,,Ancienne Triangulation Francaise (Paris),D_ATF|ATF,Ancienne Triangulation Francaise (Paris) (EPSG ID 6901),,,Ancienne Triangulation Francaise (Paris),,,,,,,,ESRI Aalias suggested by MapGuide developers.,0,0,0
41700,6902,0,0,0,0,0,,,NGD.Paris,,Nord de Guerre (Paris),D_Nord_de_Guerre|Nord_de_Guerre,Nord de Guerre (Paris) (EPSG ID 6902),,,Nord de Guerre (Paris),,,,,,,,ESRI alias suggested by MapGuide developers,0,0,0
41800,6903,0,0,0,0,0,,,Madrid1870.Madrid,,Madrid 1870 (Madrid),D_Madrid_1870,Madrid 1870 (Madrid) (EPSG ID 6903),,,Madrid 1870 (Madrid),,,,,,,,,0,0,0
41900,6904,0,0,0,0,0,,,Lisbon1890.Lisbon,,Lisbon 1890 (Lisbon),D_Lisbon_1890,Lisbon 1890 (Lisbon) (EPSG ID 6904),,,Lisbon 1890 (Lisbon),,,,,,,,,0,0,0
42000,0,0,0,0,0,0,,AGD66-Vic/NSW,AGD66/Victoria/NSW,ASTRLA66-VictNSW-7P,,,,,,,,,,,,,,,0,0,0
42100,0,0,0,0,0,0,,ASTRLA66-VicNsw,AGD66/Victoria/NSW,ASTRLA66-VictNSW-7P,,,,,,,,,,,,,,,0,0,0
42200,0,0,0,0,0,0,,AGD-Tas,AGD66/Tasmania/1,,,,,,,,,,,,,,,,0,0,0
42300,0,0,0,0,0,0,,ASTRLA66-Tasmania,AGD66/Tasmania/2,ASTRLA66-Tas-7P,,,,,,,,,,,,,,,0,0,0
42400,0,0,0,0,0,0,,ASTRLA66,AGD66/DMA,ASTRLA66,,,,,,,,,,,,,,,0,0,0
42500,0,0,0,0,0,0,,ASTRLA66-P7,AGD66/7P,ASTRLA66-7P,,,,,,,,,,,,,,,0,0,0
42600,0,0,0,0,0,0,,AGD84-P7,AGD84/7P,ASTRLA84-7P,,,,,,,,,,,,,,,0,0,0
42700,0,0,0,0,0,0,,ASTRLA84,AGD84/DMA,ASTRLA84,,,,,,,,,,,,,,,0,0,0
42800,0,0,0,0,0,0,,AlaskanIslands,AlaskanIslands,,,D_Alaskan_Islands,,,,,,,,,,,,,0,0,0
42900,0,0,0,0,0,0,,ANNA65,Anna1Astro65,ANNA65,,D_Anna_1_1965,,,,,,,,Anna 1 Astro 1965,,,,,0,0,0
43000,0,0,0,0,0,0,,ASTATN52,Astro52/MarcusIs,ASTATN52,,D_Astro_1952,,,,,,,,Astronomic Station 1952,,,,,0,0,0
43100,0,0,0,0,0,0,,SOROL,AstroB4/SorolAtl,SOROL,,,,,,,,,,Astro B4 Sorol Atoll,,,,,0,0,0
43200,0,0,0,0,0,0,,ADOS714,AstroDOS/714,ADOS714,,D_DOS_71_4,,,,,,,,Astro DOS 71/4,,,,,0,0,0
43300,0,0,0,0,0,0,,,BeaconE45,,,D_Beacon_E_1945,,,,,,,,,,,,,0,0,0
43400,0,0,0,0,0,0,,CANTON,Canton,CANTON,,D_Canton_1966,,,,,,,,Canton Astro 1966,,,,,0,0,0
43500,0,0,0,0,0,0,,CAPE,Cape/MSI,CAPE,,,,,,,,,,,,,,,0,0,0
43600,0,0,0,0,0,0,,DOS1968,DOS1968,DOS1968,,D_DOS_1968,,,,,,,,DOS 1968,,,,,0,0,0
43700,0,0,0,0,0,0,,DutchRD,DutchRD,RD,,,,,,,,,,Netherlands Bessel,,,,,0,0,0
43800,0,0,0,0,0,0,,EUROP50,ED50/Molo,EUROP50,,,,,,,,,,,,,,,0,0,0
43900,0,0,0,0,0,0,,ERP50-W,ED50/DMA,ERP50-W,,,,,,,,,,,,,,,0,0,0
44000,0,0,0,0,0,0,,ED50COMOFF,ED50/COMOFF,ERP50-UKCS,,,,,,,,,,,,,,,0,0,0
44100,0,0,0,0,0,0,,EUR50-7P,ED50/7P,ERP50-7P,,,,,,,,,,,,,,,0,0,0
44200,0,0,0,0,0,0,,ED50-DK34,ED50/Sys34,ERP50-DK,,,,,,,,,,,,,,,0,0,0
44300,0,0,0,0,0,0,,SANTO,EspiritoSanto,SANTO,,,,,,,,,,Santo (DOS),,,,,0,0,0
44400,0,0,0,0,0,0,,,Everest/Bangladesh,,,D_Everest_Bangladesh,,,,,,,,,,,,,0,0,0
44500,0,0,0,0,0,0,,FORT-TH,FortThomas1955,FORT-TH,,D_Fort_Thomas_1955,,,,,,,,,,,,,0,0,0
44600,0,0,0,0,0,0,,GHANA-WO,GhanaWarOffice,GHANA-WO,,,,,,,,,,,,,,,0,0,0
44700,0,0,0,0,0,0,,GUX1,,GUX1,,D_GUX_1,,,,,,,,GUX 1 Astro,,,,,0,0,0
44800,0,0,0,0,0,0,,,Hermannskogel,,,D_Hermannskogel,,,,,,,,,,,,,0,0,0
44900,0,0,0,0,0,0,,S-42,Hungary1942,S-42,,D_S42_Hungary,,,,,,,,,,,,,0,0,0
45000,0,0,0,0,0,0,,INDIAN,Indian/DMA,KALIANP,,,,,,,,,,"Indian (Bangladesh, etc.)",,,,MSI INDIAN definition was obtained from DMA; none of the several EPSG Indian's match this definition.,0,0,0
45100,0,0,0,0,0,0,,INDIANTV,IndianTV/DMA,INDIANTV,,,,,,,,,,Indian (Thailand/Vietnam),,,,MSI INDIANTV definition was obtained from DMA; none of the several EPSG Indian's match this definition.,0,0,0
45200,0,0,0,0,0,0,,IRELND65,IRELND65,IRELND65,,,,,,,,,,,,,,,0,0,0
45300,0,0,0,0,0,0,,IRELND75,IRELND75,IRELND75-MOD,,,,,,,,,,,,,,,0,0,0
45400,0,0,0,0,0,0,,,ISTS68,,,D_ISTS_061_1968,,,,,,,,,,,,,0,0,0
45500,0,0,0,0,0,0,,ISTS69,ISTS69,ISTS69,,D_ISTS_073_1969,,,,,,,,ISTS 073 Astro 1969,,,,,0,0,0
45600,0,0,0,0,0,0,,IWOJIMA,IwoJima,IWOJIMA,,,,,,,,,,Astro Beacon E,,,,,0,0,0
45700,0,0,0,0,0,0,,KertauDsmm,KertauDsmm,KERTAU48-R,,,,,,,,,,,,,,,0,0,0
45800,0,0,0,0,0,0,,L-C5,LC5Astro,L-C5,,D_LC5_1961,,,,,,,,L.C. 5 Astro,,,,,0,0,0
45900,0,0,0,0,0,0,,,Lisboa/Bessel,LISBOA-7P,,D_Datum_Lisboa_Bessel,,,,,,,,,,,,,0,0,0
46000,0,0,0,0,0,0,,,Lisboa/Hayford,,,D_Datum_Lisboa_Hayford,,,,,,,,,,,,,0,0,0
46100,0,0,0,0,0,0,,LUZON-MI,Luzon/Mindanao,LUZON-MI,,,,,,,,,,Luzon (Mindanao Island),,,,,0,0,0
46200,0,0,0,0,0,0,,MARCO,MarcoAstro,MARCO,,,,,,,,,,Marco Astro,,,,,0,0,0
46300,0,0,0,0,0,0,,NAD27-CA,NAD27/CntrlAmerica,NAD27-CA,,,,,,,,,,NAD 27 (Central America),,,,,0,0,0
46400,0,0,0,0,0,0,,NAD27-CB,NAD27/Caribbean,NAD27-CB,,,,,,,,,,NAD 27 (Caribbean),,,,,0,0,0
46500,0,0,0,0,0,0,,NAD27-CZ,NAD27/CanalZone,NAD27-CZ,,,,,,,,,,NAD 27 (Canal Zone),,,,,0,0,0
46600,0,0,0,0,0,0,,NAD27-GR,NAD27/Greenland,NAD27-GR,,,,,,,,,,NAD 27 (Greenland),,,,,0,0,0
46700,0,0,0,0,0,0,,NHRWN-S,NahrwanSaudi,NHRWN-S,,,,,,,,,,Nahrwan (Saudi Arabia),,,,,0,0,0
46800,0,0,0,0,0,0,,NHRWN-U,NahrwanUAE,NHR-U,,,,,,,,,,Nahrwan (Un. Arab Emirates),,,,,0,0,0
46900,0,0,0,0,0,0,,NGO-I,NGO-I,NGO-1,,,,,,,,,,,,,,,0,0,0
47000,0,0,0,0,0,0,,NGO-II,NGO-II,NGO-2,,,,,,,,,,,,,,,0,0,0
47100,0,0,0,0,0,0,,NGO-III,NGO-III,NGO-3,,,,,,,,,,,,,,,0,0,0
47200,0,0,0,0,0,0,,NGO-IV,NGO-IV,NGO-4,,,,,,,,,,,,,,,0,0,0
47300,0,0,0,0,0,0,,NGO-V,NGO-V,NGO-5,,,,,,,,,,,,,,,0,0,0
47400,0,0,0,0,0,0,,NGO-VI,NGO-VI,NGO-6,,,,,,,,,,,,,,,0,0,0
47500,0,0,0,0,0,0,,NGO-VII,NGO-VII,NGO-7,,,,,,,,,,,,,,,0,0,0
47600,0,0,0,0,0,0,,NGO-VIII,NGO-VIII,NGO-8,,,,,,,,,,,,,,,0,0,0
47700,0,0,0,0,0,0,,NZGD49-7P,NZGD49/7P,NZGD49-7P,,,,,,,,,,,,,,,0,0,0
47900,0,0,0,0,0,0,,PSC63,PSC63,PSC63,,,,,,,,,,,,,,,0,0,0
48000,0,0,0,0,0,0,,Pulkovo42/2,Pulkovo42/Var2,Pulkovo42/2,,,,,,,,,,,,,,,0,0,0
48100,0,0,0,0,0,0,,SINGAPR,Singapore,SINGAPR,,D_South_Asia_Singapore,,,,,,,,South Asia,,,,,0,0,0
48200,0,0,0,0,0,0,,Timbalai68Sabah,Timbalai68/Sabah,TIMBALAI68-SH,,,,,,,,,,,,,,,0,0,0
48300,0,0,0,0,0,0,,Timbalai68Sarawak,Timbalai68/Sarawak,TIMBALAI68-SK,,,,,,,,,,,,,,,0,0,0
48400,0,0,0,0,0,0,,TIMBALAI,Timbali,TIMBALAI,,,,,,,,,,,,,,,0,0,0
48500,0,0,0,0,0,0,,TMBLI-A,Timbali/A,TMBLI-A,,,,,,,,,,,,,,,0,0,0
48600,0,0,0,0,0,0,,,VoirolUnifie60,VOIR60,,D_Voirol_Unifie_1960,,,,,,,,,,,,,0,0,0
48700,0,0,0,0,0,0,,WAKE,WakeEniwetok60,WAKE,,D_Wake_Eniwetok_1960,,,,,,,,Wake-Eniwetok 1960,,,,,0,0,0
48800,0,0,0,0,0,0,,WGS66,WGS66,,,D_WGS_1966,,,,,,,,,,,,,0,0,0
48900,0,0,0,0,0,0,,International1967,International1967,,,D_International_1967,,,,,,,,,,,,,0,0,0
49000,0,0,0,0,0,0,,Fischer1960,Fischer1960,,,D_Fischer_1960,,,,,,,,,,,,,0,0,0
49100,0,0,0,0,0,0,,Fischer1968,Fischer1968,,,D_Fischer_1968,,,,,,,,,,,,,0,0,0
49200,0,0,0,0,0,0,,FischerModified,FischerModified,,,D_Fischer_Modified,,,,,,,,,,,,,0,0,0
49300,0,0,0,0,0,0,,Hough1960,Hough1960,,,D_Hough_1960,,,,,,,,,,,,,0,0,0
49400,0,0,0,0,0,0,,EverestModified1969,EverestModified1969,,,D_Everest_Modified_1969,,,,,,,,,,,,,0,0,0
49500,0,0,0,0,0,0,,Walbeck,Walbeck,,,D_Walbeck,,,,,,,,,,,,,0,0,0
49600,0,0,0,0,0,0,,SphereArcInfo,SphereArcInfo,,,D_Sphere_ARC_INFO,,,,,,,,,,,,,0,0,0
49700,0,0,0,0,0,0,,EverestIndiaNepal,EverestIndiaNepal,,,D_Everest_India_Nepal,,,,,,,,,,,,,0,0,0
49800,0,0,0,0,0,0,,,Estonia1937,EST-1937,,D_Estonia_1937,,,,,,,,,,,,,0,0,0
49900,0,0,0,0,0,0,,Pohnpei,Pohnpei,,,D_Pohnpei,,,,,,,,,,,,,0,0,0
50000,0,0,0,0,0,0,,BabSouth,BabSouth,,,D_Bab_South,,,,,,,,,,,,,0,0,0
50100,0,0,0,0,0,0,,Majuro,Majuro,,,D_Majuro,,,,,,,,,,,,,0,0,0
50200,0,0,0,0,0,0,,Bermuda2000,Bermuda2000,,,D_Bermuda_2000,,,,,,,,,,,,,0,0,0
50300,0,0,0,0,0,0,,Observatorio1965,Observatorio1965,,,D_Observatorio_Meteorologico_1965,,,,,,,,,,,,,0,0,0
50400,0,0,0,0,0,0,,Roma1940,Roma1940,,,D_Roma_1940,,,,,,,,,,,,,0,0,0
50500,0,0,0,0,0,0,,SphereEMEP,SphereEMEP,,,D_Sphere_EMEP,,,,,,,,,,,,,0,0,0
50600,0,0,0,0,0,0,,ETRS1989,ETRS1989,ETRS89/01,,D_ETRS_1989,,,,,,,,,,,,"ETRS referes to a system, rather than a frame.  Should never have been defined.  Should have been neamed ETRF 1989, and we consider a definition with this name to be a alternative, possible duplicate, of ETRF89.  However, ETRS89 is in common usage, and by convention adopted as the official name for this thing.",0,0,0
50700,0,0,0,0,0,0,,Jordan,Jordan,,,D_Jordan,,,,,,,,,,,,,0,0,0
50800,0,0,0,0,0,0,,D48,D48,,,D_D48,,,,,,,,,,,,,0,0,0
50900,0,0,0,0,0,0,,Ocotepeque1935,Ocotepeque1935,,,D_Ocotepeque_1935,,,,,,,,,,,,,0,0,0
51000,0,0,0,0,0,0,,Jamaica2001,Jamaica2001,,,D_Jamaica_2001,,,,,,,,,,,,,0,0,0
51100,0,0,0,0,0,0,0,,,,,D_Santo_DOS_1965,,,,,,,,,,,,,,,
51200,0,0,0,0,0,0,0,,,S-LEONE-60,,D_Sierra_Leone_1960,,,,,,,,,,,,,,,
51300,0,0,0,0,0,0,0,,,Pulkovo42/58,,D_Pulkovo_1942_Adj_1958,,,,,,,,,,,Mapped by Map Guide,,,,
51400,0,0,0,0,0,0,0,,,Pulkovo42/83,,D_Pulkovo_1942_Adj_1983,,,,,,,,,,,Mapped by Map Guide,,,,
51500,0,0,0,0,0,0,0,,NAD27/Cuba,CUBA,,,,,,,,,,NAD 27 (Cuba),,,,,,,
51600,0,0,0,0,0,0,0,,NAD27/Cuba,BAHAMAS,,,,,,,,,,NAD 27 (Bahamas),,,,,,,
51700,0,0,0,0,0,0,0,,NAD27/Bahamas/SanSalvador,BAH-SAN,,,,,,,,,,NAD 27 (San Salvador),,,,,,,
51800,0,0,0,0,0,0,0,,,NTF-G-Grid-ClrkIGN,,,,,,,,,,NTF (Paris meridian),,,,,,,
51900,0,0,0,0,0,0,,OMAN,Oman,OMAN,,D_Oman,,,,,,,,,,,,"The CS-MAP OMAN datum is slightly different from Fahud in that it uses a DMA multiple regression formula for conversion to WGS84.  Therefore, we map this name separately.  Otherwise, this is really the Fahud datum.",0,0,0
52000,0,0,0,0,0,0,0,,,Ocotepeque35a,,,,,,,,,,,,,,,,,
